id,path,question,a,b,c,d,answer
train_3911.jpg,train/train_3911.jpg,이 버스 정류장은 어느 역 6번 출구에 위치해 있나요?,역삼역 6번 출구,삼성역 2번 출구,강남역 3번 출구,선릉역 1번 출구,a
train_3912.jpg,train/train_3912.jpg,이 영화관 상영관 번호는 무엇인가요?,5,10,3,7,a
train_3913.jpg,train/train_3913.jpg,"이 자전거 대여소 안내문에 따르면, 1시간 동안 자전거를 대여하는 비용은 얼마인가요?","KRW 5,000","KRW 2,000","KRW 3,000","KRW 1,000",d
train_3914.jpg,train/train_3914.jpg,이 도로 표지판에 적힌 도로 이름은 무엇인가요?,국회의사당로,여의서로,KBS로,의원회관로,b
train_3915.jpg,train/train_3915.jpg,다음 중 이미지에 보이는 안내 표지판의 내용으로 맞는 것은 무엇인가요?,보행자 전용 구역,자전거 주차 금지,자전거도로 및 산책로 시점,자동차 전용 도로 시작,c
train_3916.jpg,train/train_3916.jpg,이 미용실의 이름은 무엇인가요?,아르보,헤어살롱,도고헤어,이쁘머리,c
train_3917.jpg,train/train_3917.jpg,이 동상 받침대에 적힌 글자는 무엇인가요?,TEAMMATES,PLAYERS,CHAMPIONS,FRIENDS,a
train_3919.jpg,train/train_3919.jpg,이곳은 어느 구를 나타내는 표지판인가요?,마포구,송파구,강남구,서초구,c
train_3920.jpg,train/train_3920.jpg,이 건물 벽에 붙어 있는 CCTV 설치 안내문에 적힌 촬영 장소가 아닌 곳은 어디인가요?,출입구,주차장,엘리베이터 내부,승강기 내,c
train_3921.jpg,train/train_3921.jpg,사진 속 간판에 적힌 가게 이름은 무엇인가요?,숯불갈비,다온카페,대도식당,정우당,d
train_3922.jpg,train/train_3922.jpg,이 사진 속 도로 표지판에 적힌 제한 속도는 얼마인가요?,30km/h,50km/h,20km/h,40km/h,a
train_3923.jpg,train/train_3923.jpg,메뉴판에서 '바닐라 라떼'의 가격은 얼마인가요?,7.0,6.5,5.5,6.0,b
train_3924.jpg,train/train_3924.jpg,이 건물 입구 벽면의 금연구역 표지판에 적힌 내용은 무엇인가요?,금연구역,출입금지,흡연구역,주차금지,a
train_3925.jpg,train/train_3925.jpg,엘리베이터에서 현재 눌린 층은 몇 층인가요?,1층,3층,7층,2층,d
train_3926.jpg,train/train_3926.jpg,이 터널 벽면에 적힌 거리 안내문에 따르면 화성시까지의 거리는 얼마인가요?,1km,100m,108m,81m,d
train_3928.jpg,train/train_3928.jpg,이 건물 앞에 붙어 있는 안내문에 따르면 무엇이 절대 금지되어 있나요?,흡연,음주,쓰레기 투기,주차,a
train_3930.jpg,train/train_3930.jpg,구미시 안내판에 적혀 있지 않은 곳은 어디인가요?,구미종합사회복지관,소나무유치원,미래로청원,구미소망교회,c
train_3932.jpg,train/train_3932.jpg,이 맥주잔에 적힌 브랜드 이름은 무엇인가요?,SAPPORO,KIRIN,ASAHI,HITE,a
train_3934.jpg,train/train_3934.jpg,사진 속에서 보이는 '홈런볼' 과자의 맛은 무엇인가요?,초코,바닐라,딸기,카라멜,a
train_3935.jpg,train/train_3935.jpg,이미지 속 블랙 아메리카노 음료에 적힌 내용 중 옳은 것은 무엇인가요?,450 mL (12 kcal),600 mL (20 kcal),350 mL (10 kcal),500 mL (15 kcal),d
train_3936.jpg,train/train_3936.jpg,"이 사진 속 교통 통제 안내문에 따르면, 교통 통제가 예정된 날짜는 언제인가요?",2025년 3월 6일,2025년 4월 6일,2024년 4월 6일,2024년 3월 6일,b
train_3937.jpg,train/train_3937.jpg,2025년 외교 공공데이터 활용 경진대회 시상식은 언제 열리나요?,2025년 9월 11일 목요일 15시,2025년 10월 11일 금요일 14시,2024년 9월 11일 목요일 15시,2025년 9월 12일 금요일 16시,a
train_3938.jpg,train/train_3938.jpg,이 현수막에서 제공하는 무료 서비스는 무엇을 대상으로 하나요?,초등학생,전 교직원·학생,기업 고객,일반 시민,b
train_3939.jpg,train/train_3939.jpg,이 식당에서 사용하는 찹쌀누룽지는 어떤 장점이 있나요?,설탕이 첨가되어 달콤하다,트랜스지방이 제거되어 건강하게 먹을 수 있다,기름에 튀겨 바삭하다,밀가루로 만든 누룽지이다,b
train_3940.jpg,train/train_3940.jpg,사진 속 아이스크림의 맛으로 올바른 것은 무엇인가요?,블루베리,초콜릿,딸기,치즈,c
train_3941.jpg,train/train_3941.jpg,"화면에 적힌 내용 중, ① KPI에 해당하는 질문은 무엇인가요?",CHANGE UP,"나는 OO 직무를 지원하는 취업 준비생인데, OO 경험을 OOO KPI와 연결하려고 해. 이때 KPI에 기반하여 나올 수 있는 결과물을 수치화와 함께 추천해줘.","내가 OO 경험이 있어. OO 직무를 지원하려고 하는데, 이 경험으로 OO 직무에 지원하기에 객관적으로 가장 좋은 KPI를 추천해줘.",출석 코드: jekfs102,c
train_3942.jpg,train/train_3942.jpg,이 인형 상자에 붙어 있는 문구는 무엇이라고 적혀 있나요?,암컷입니다 사랑해 주세요,수컷입니다 사랑해 주세요,수컷입니다 귀여워해 주세요,암컷입니다 귀여워해 주세요,c
train_3943.jpg,train/train_3943.jpg,타코야키 메뉴 중 크랩 앤 치즈의 가격은 얼마인가요?,58,90,40,85,b
train_3944.jpg,train/train_3944.jpg,이 건물에 입점해 있는 학원 이름으로 옳은 것은 무엇인가요?,에르샤몽 미용학원,웨일수학학원,서울베스트 이의 건강검진센터,헤르카몬 성형외과,b
train_3945.jpg,train/train_3945.jpg,이 건물 입구에 적힌 관리실 위치는 어디인가요?,관리실은 1층 있습니다,관리실은 5층 있습니다,관리실은 3층 있습니다,관리실은 지하 1층 있습니다,b
train_3946.jpg,train/train_3946.jpg,이 도로 표지판에 따르면 인천공항으로 가려면 어떤 도로 번호를 따라가야 합니까?,99,77,110,120,c
train_3947.jpg,train/train_3947.jpg,이 건물에 입주한 학원 중에서 '유라클학원'이 전문적으로 가르치는 과목은 무엇인가요?,체육과 건강,과학과 사회,음악과 미술,영어와 수학,d
train_3949.jpg,train/train_3949.jpg,이 사진에 보이는 도로명 표지판에 적힌 도로 이름은 무엇인가요?,신길로,대림삼거리로,동작세무서로,사도동길,a
train_3950.jpg,train/train_3950.jpg,이 사진에 보이는 파란색 간판의 상호명은 무엇인가요?,숙성 김밥,김밥 칼국수,모더니스트,PC방,c
train_3951.jpg,train/train_3951.jpg,이 버스에 적혀 있는 노선 번호는 무엇인가요?,365,362,360,363,c
train_3952.jpg,train/train_3952.jpg,가방에 적힌 영어 문구는 무엇인가요?,REMEMBER MAYBE,REMEMBER MAY,REMEMBER DAY,MEMBER MAY,b
train_3954.jpg,train/train_3954.jpg,이 방의 이름은 무엇인가요?,EPS-D,EPS-B,EPS-C,EPS-A,b
train_3956.jpg,train/train_3956.jpg,이 영화 포스터에 적힌 영화 제목은 무엇인가요?,업,토이 스토리,인사이드 아웃 2,인사이드 아웃,c
train_3957.jpg,train/train_3957.jpg,이 가게의 상호명은 무엇인가요?,photoism,photism,photoism BOX,photism BOX,c
train_3958.jpg,train/train_3958.jpg,이 건물 1층에 입점해 있는 커피 브랜드는 무엇인가요?,LLOYDBOMB,HOLLYS COFFEE,Gong cha,Outback,c
train_3959.jpg,train/train_3959.jpg,"엘리베이터 안전수칙에 따르면, 반려동물을 엘리베이터에 탈 때 주의할 점은 무엇인가요?",반려동물을 꼭 목줄 없이 타십시오.,반려동물을 위해 엘리베이터 문을 열어두십시오.,반려동물을 혼자 태우지 마십시오.,반려동물은 반드시 안고 타십시오.,d
train_3960.jpg,train/train_3960.jpg,이미지에 적힌 '플렉스 라이트' 안경의 가격은 얼마인가요?,"\20,000","\15,000","\25,000","\18,500",d
train_3962.jpg,train/train_3962.jpg,사진에 보이는 큰 현수막에 적힌 문구 중 올바른 것은 무엇인가요?,수퍼스타를 키우는 곳 서울대학교,수퍼스타를 키우는 곳 고려대학교,수퍼스타를 키우는 곳 연세대학교,수퍼스타를 키우는 곳 전주대학교,d
train_3963.jpg,train/train_3963.jpg,책에 설명된 프로그래밍 언어는 무엇인가요?,Python,C++,Java,JavaScript,c
train_3964.jpg,train/train_3964.jpg,레이즈 클래식 감자칩 한 봉지의 무게는 얼마인가요?,184g,320g,150g,67g,a
train_3965.jpg,train/train_3965.jpg,이 주차장 출입구에서 '출차'와 '입차'는 각각 어느 쪽에 위치해 있나요?,출차와 입차 모두 왼쪽,"출차는 왼쪽, 입차는 오른쪽","출차는 오른쪽, 입차는 왼쪽",출차와 입차 모두 오른쪽,b
train_3966.jpg,train/train_3966.jpg,녹색 교통봉사 장소 중 '이디야카페' 앞에 관한 안내문에 적힌 내용은 무엇인가요?,학교 정문 앞 횡단보도,주왕토파스나카 앞,하나의 도로 입 마을교차로 앞,이디야 카페 주차장 주차금지,d
train_3967.jpg,train/train_3967.jpg,경사면 주차 시 경고문에 따르면 이 지역에 설치된 장치가 아닌 것은 무엇인가요?,고임목,자동 주차 요원 배치,조향장치(핸들) 가장자리 돌려놓기 구역,주차브레이크 잠금 장치,b
train_3968.jpg,train/train_3968.jpg,이 표지판은 어떤 층을 안내하고 있나요?,3층,1층,4층,2층,a
train_3969.jpg,train/train_3969.jpg,이 제품의 맛은 무엇인가요?,말차 맛,딸기 맛,바닐라 맛,초콜릿 맛,a
train_3970.jpg,train/train_3970.jpg,사진 속 손에 들린 카드 팩에 적힌 문구는 무엇인가요?,EXCLUSIVE TRADING CARD,LIMITED EDITION CARD,SPECIAL PROMOTIONAL CARD,RANDOM COLLECTIBLE CARD,d
train_3971.jpg,train/train_3971.jpg,"효성한의원 문에 붙어 있는 안내문에 따르면, 이 한의원에서 치료하는 내용은 무엇인가요?",관절 치료합니다,탈모 치료합니다,감기 치료합니다,무통 치료합니다,b
train_3972.jpg,train/train_3972.jpg,이 가게에서 제공하는 서비스는 무엇인가요?,음식 배달,구두수선 및 열쇠 제작,자동차 세차,컴퓨터 수리,b
train_3973.jpg,train/train_3973.jpg,이 교통 표지판에서 '운남지구'는 어느 방향을 가리키고 있나요?,뒤,직진,오른쪽,왼쪽,c
train_3974.jpg,train/train_3974.jpg,이 표지판에 있는 'KHARUEF'의 TT 번호는 무엇인가요?,TT.414,TT.192,TT.100,TT.279,b
train_3975.jpg,train/train_3975.jpg,이 카페에서 제공하는 무료 Wi-Fi의 ID는 무엇인가요?,cafe_free_wifi,g0428223778,그린브라우니,brownie1234,c
train_3976.jpg,train/train_3976.jpg,이 과자의 이름은 무엇인가요?,홈런볼,초코파이,마가렛트,오레오,c
train_3978.jpg,train/train_3978.jpg,이미지 속 제품 포장지에 적힌 내용 중 이 제품이 없는 성분은 무엇인가요?,설탕,보존료,합성향료,인공색소,a
train_3979.jpg,train/train_3979.jpg,이 이미지에 나온 뮤지컬 '그날들' 공연 기간은 언제인가요?,9.1(금) ~ 9.10(일),10.10(토) ~ 10.17(일),11.5(토) ~ 11.12(토),12.1(목) ~ 12.8(목),b
train_3980.jpg,train/train_3980.jpg,이 사진 속 조명으로 밝혀진 대형 글자의 내용은 무엇인가요?,창경궁,경복궁,덕수궁,창덕궁,c
train_3982.jpg,train/train_3982.jpg,이 포스터에서 홍보하는 공연은 언제 열리나요?,2024년 3월 1일 오후 6시,2024년 2월 27일 오후 7시 30분,2024년 2월 28일 오후 8시,2024년 2월 26일 오후 7시,b
train_3983.jpg,train/train_3983.jpg,이 이미지는 무엇에 관한 내용인가요?,산호초와 해파리의 생태,수중 소음 측정 방법,해양 쓰레기 문제,흑동고래와 해저 생물들의 모습,d
train_3984.jpg,train/train_3984.jpg,이 이미지에 있는 간판의 문구 중 음식과 관련된 내용은 무엇인가요?,음식 남기기,플라스틱 다이어트,플라스틱 사용하기,음식 남기지 않기,d
train_3985.jpg,train/train_3985.jpg,사진에 나온 '베트남 쌀국수' 가격은 얼마인가요?,"5,000원","3,000원","7,500원","10,000원",a
train_3986.jpg,train/train_3986.jpg,이 이미지에 있는 상가 임대 안내에서 1층의 임대 면적은 얼마인가요?,160㎡,304㎡,200㎡,158㎡ + 20㎡,d
train_3987.jpg,train/train_3987.jpg,THE DAILY GRIND BAKERY의 아침 식사 스페셜 메뉴 중에서 가장 비싼 음식은 무엇인가요?,Croissant,Avocado Toast & Egg,Sourdough Toast,Pain au Chocolat,b
train_3988.jpg,train/train_3988.jpg,사진 속 음식점의 이름은 무엇인가요?,박영희 Restaurant,이재모 Pizza,김철수 Bakery,홍길동 Cafe,b
train_3989.jpg,train/train_3989.jpg,영수증에 적힌 구매한 상품은 무엇인가요?,초코파이,새콤달콤복숭아,바나나킥,포카칩,b
train_3990.jpg,train/train_3990.jpg,이 지하철 출구 안내에서 '해운대 해수욕장' 방향은 몇 번 출구인가요?,4번 출구,3번 출구,1번 출구,2번 출구,b
train_3993.jpg,train/train_3993.jpg,이 간판에 적힌 가게 이름은 무엇인가요?,농민 식자재 마트,동백 슈퍼마켓,행운 식품점,산들마을 마트,a
train_3994.jpg,train/train_3994.jpg,이 사진에 보이는 가게 간판에 적힌 상호명은 무엇인가요?,1059-3 BAGEL & COFFEE HOUSE,1059-3 BAGEL & TEA HOUSE,1059-3 DONUT & TEA HOUSE,1059-3 BAKERY & COFFEE SHOP,a
train_3995.jpg,train/train_3995.jpg,이 건물에 있는 '소호헤어' 가게의 상태는 무엇인가요?,이사했다,휴무이다,영업 중이다,예약만 받는다,c
train_3997.jpg,train/train_3997.jpg,이 역에서 1호선을 타려면 어디로 가야 하나요?,화장실 옆으로 가야 한다,직진해야 한다,계단을 내려가야 한다,엘리베이터를 타야 한다,c
train_3998.jpg,train/train_3998.jpg,이미지 속 원형 종이 받침에 적힌 문구는 무엇인가요?,취하니까 얼마나 좋아요!,건강을 위해 한잔!,오늘도 힘내자!,술 한잔 하자!,a
train_3999.jpg,train/train_3999.jpg,사진 속 포스터에 적힌 영화관 리뉴얼 오픈 날짜는 언제인가요?,2025.12.25,2024.11.11,2026.07.31,2027.01.01,c
train_4000.jpg,train/train_4000.jpg,이 게시물에 따르면 말굽센서 제조사는 어디인가요?,삼성전자,OMRON,LG전자,현대자동차,b
train_4001.jpg,train/train_4001.jpg,이 건물에 입점해 있는 상점의 이름은 무엇인가요?,K-POP STAGE,SOONSIKI,THE BODY SHOP,OLIVE YOUNG,d
train_4003.jpg,train/train_4003.jpg,대전캠퍼스 셔틀 3호차가 정차하는 정류장 중에 없는 곳은 어디인가요?,한양공작아파트,관저네거리,도안수목로아파트,봉명네거리 승강장,a
train_4004.jpg,train/train_4004.jpg,이 장소의 입구에 크게 적힌 글자는 무엇인가요?,JAWS,AMITY,OCEAN,SHARK,a
train_4005.jpg,train/train_4005.jpg,이 사진에 보이는 두 가게의 상호명은 무엇인가요?,"플러스 약국, 하삼동 커피","플러스 병원, 하삼동 차","플러스 약국, 하남동 커피","삼성 약국, 하남동 커피",a
train_4006.jpg,train/train_4006.jpg,"사진 속 노트에 적힌 수식 중, cosθ에 관한 식으로 옳은 것은 무엇인가요?",cosθ = a × b,cosθ = a·b / |a||b|,cosθ = a - b,cosθ = a + b,b
train_4009.jpg,train/train_4009.jpg,이곳에 세울 수 없는 차에 대해 안내하는 표지판에 적힌 내용은 무엇인가요?,주정차금지 견인지역,주차가능 지역,차량통행금지,주차장 입구,a
train_4010.jpg,train/train_4010.jpg,이 사진에 보이는 매장은 무엇인가요?,KFC,버거킹,롯데리아,맘스터치,c
train_4011.jpg,train/train_4011.jpg,이 식당의 간판에 적힌 상호명은 무엇인가요?,한식전문점,육회비빔밥집,생고기전문점,갈비탕전문점,c
train_4012.jpg,train/train_4012.jpg,이 건물의 2층에 위치한 세무법인의 이름은 무엇인가요?,세무법인 해인,해인세무법인,세무법인 한울경,세무법인 한울,b
train_4013.jpg,train/train_4013.jpg,3층(3F)에는 어떤 종류의 상품이 있나요?,"전자제품, 가구, 스포츠용품","인테리어용품, 취미, 공구, 문구, 완구, 홈데코, 식품","미용, 패션, 시즌상품","욕실, 청소, 세탁, 주방용품, 도자기",d
train_4014.jpg,train/train_4014.jpg,이 가게의 전화번호는 무엇인가요?,1111-2222,1234-5678,6648-8929,9876-5432,c
train_4015.jpg,train/train_4015.jpg,이 광고판에 적힌 문구 중 '제로 슈거'와 관련된 문구는 무엇인가요?,이슬같이 깨끗한 다음날,이슬같은 깨끗함 참이슬,제로 슈거 더 초깔끔할껍!,제로 슈거는 맛있다!,c
train_4016.jpg,train/train_4016.jpg,이미지에 보이는 건강기능식품 중에서 '면역애 아연츄어블'의 1일 섭취량 당 아연 함량은 얼마인가요?,12mg,5mg,8.5mg,10mg,c
train_4017.jpg,train/train_4017.jpg,책 『착각에 빠진 리더들』에서 다루는 리더십 전략의 수는 몇 가지인가요?,10가지,5가지,8가지,12가지,c
train_4018.jpg,train/train_4018.jpg,이 무인카페에서 '자리를 비울 땐' 무엇을 부탁하고 있나요?,자리를 깨끗이 청소해 주세요,음식을 먹지 말아 주세요,음료 주문은 매너를 지켜 주세요,다른 손님이 사용 할 수 있도록 자리정리 부탁드립니다,d
train_4019.jpg,train/train_4019.jpg,이 전시회는 언제까지 열리나요?,2024.3.1. ~ 6.30.,2023.5.1. ~ 8.31.,2025.1.1. ~ 4.30.,2025.4.1. ~ 7.3.,d
train_4020.jpg,train/train_4020.jpg,사진 속 현수막에 적힌 문구는 무엇인가요?,입학을 환영합니다! 메가캠퍼스 in 강남,졸업을 축하합니다! 메가캠퍼스 in 강남,졸업을 축하합니다! 메가캠퍼스 in 홍대,입학을 환영합니다! 메가캠퍼스 in 홍대,d
train_4021.jpg,train/train_4021.jpg,사진 속 간판에 적힌 공인중개사의 상호명은 무엇인가요?,미래 공인중개사,한솔 공인중개사,삼성 공인중개사,다원 공인중개사,d
train_4022.jpg,train/train_4022.jpg,이 벽화에 나오는 조선 시대 인물들이 타고 있는 탈것은 무엇인가요?,자전거,말,기차,자동차,b
train_4023.jpg,train/train_4023.jpg,엠지씨 텀블러의 가격은 얼마인가요?,"\15,000","\21,500","\25,000","\19,800",d
train_4024.jpg,train/train_4024.jpg,이 건물 간판에 적힌 상호명은 무엇인가요?,nyunyu Boys,nyunyu Girls,nyunyu Adults,nyunyu Kids,b
train_4025.jpg,train/train_4025.jpg,사진 속 두 개의 쇼핑백에 적힌 상호명은 무엇인가요?,성심원,삼성당,성심당,성산당,c
train_4028.jpg,train/train_4028.jpg,이 이미지에서 '식당 출구입니다.' 안내문에 따르면 식당 출구로 가려면 어떻게 해야 하나요?,엘리베이터를 바로 이용한다,계단으로 이동 후 19층 엘리베이터를 이용한다,직진하여 1층으로 내려간다,통역실 옆 문을 통해 나간다,b
train_4029.jpg,train/train_4029.jpg,이 간판에 적힌 업소 이름은 무엇인가요?,한라산농장,지리산육묘장,설악산농원,백두산육묘장,b
train_4030.jpg,train/train_4030.jpg,이 건물 4층에 위치한 사무실의 이름은 무엇인가요?,킹스다운 침대,금성침대,TS검시장,이광준 세무회계,d
train_4031.jpg,train/train_4031.jpg,이 표지판에서 너구리 출몰 지역에서 지켜야 할 행동으로 올바른 것은 무엇인가요?,너구리 근처에서 큰 소리를 낸다,너구리에게 먹이를 주어 친해진다,너구리와 직접 접촉한다,너구리를 발견해도 만지거나 먹이를 주지 않는다,d
train_4032.jpg,train/train_4032.jpg,다음 중 막차가 가장 늦게 출발하는 행선지는 어디인가요?,광운대 행,동묘앞 행,노량진 행,청량리 행,b
train_4033.jpg,train/train_4033.jpg,왼쪽 제품의 이름은 무엇인가요?,크레미 몬스터,몬스터크랩 크레미,몬스터 크랩,몬스터크랩,d
train_4034.jpg,train/train_4034.jpg,이 슬라이드에서 설명하는 램버트의 법칙(Lambert's Law)에 관한 내용으로 옳은 것은 무엇인가요?,램버트 법칙은 반사된 빛의 세기가 입사광과 상관없다고 말한다,램버트 법칙은 반사각에 의존한다,반사된 빛의 세기는 표면과 입사광 방향 사이 각도의 코사인에 비례한다,반사된 빛의 세기는 입사광 세기에 무관하다,c
train_4035.jpg,train/train_4035.jpg,사진 속 포스터에 소개된 도넛의 이름은 무엇인가요?,딸기 도넛,꿀 꽈배기,초코 도넛,시나몬 롤,b
train_4036.jpg,train/train_4036.jpg,사진 속 카페 'AVANT BAKERY' 유리창에 적힌 문구 중 '봄'과 관련된 단어가 아닌 것은 무엇인가요?,설레나,꽃을 보고자 하는 가슴에는 어디에나 꽃이 피어있다.,봄,가을,d
train_4037.jpg,train/train_4037.jpg,다음 중 이미지에 보이는 과자의 이름이 아닌 것은 무엇인가요?,빅파이,오레오,가스타드,초코하임,b
train_4038.jpg,train/train_4038.jpg,"장덕로 표지판에 따르면, 하남산단(산업단지)은 어느 방향으로 가야 합니까?",직진,오른쪽,왼쪽,유턴,c
train_4040.jpg,train/train_4040.jpg,이 세탁소의 간판에 적힌 영어 문구는 무엇인가요?,LAUNDRY EXPRESS,SELF CARD LAUNDRY SHOP,LAUNDRY SERVICE,CLEAN LAUNDRY,b
train_4041.jpg,train/train_4041.jpg,이 이미지 속에서 '콘푸로스트' 제품에 적힌 문구 중 맞는 것은 무엇인가요?,보여줘! 너의 호랑이 기운!,맛있는 아침식사,자연에서 온 순수한 맛,건강한 하루를 위한 선택,a
train_4042.jpg,train/train_4042.jpg,이 사진에 보이는 포켓몬 행사 이름은 무엇인가요?,포켓몬 느긋느긋 바캉스,포켓몬 신나는 모험,포켓몬 마스터 대회,포켓몬 월드 챔피언십,a
train_4044.jpg,train/train_4044.jpg,사진 속 맥도날드 버거의 이름은 무엇인가요?,불고기 버거,치즈버거,빅맥,크림치즈 비프 버거,d
train_4046.jpg,train/train_4046.jpg,이 간판에 적힌 내용 중 무엇을 알 수 있나요?,영업 시간이 적혀 있다는 것,주차장 입구가 있다는 것,전화번호가 적혀 있다는 것,음식 메뉴판이라는 것,b
train_4047.jpg,train/train_4047.jpg,이 건강기능식품의 이름은 무엇인가요?,비타민C 플러스,오메가-3 피쉬오일,프로바이오틱스,듀얼+ 이뮨 멀티비타민 & 미네랄,d
train_4049.jpg,train/train_4049.jpg,이 간판에 적힌 상호명은 무엇인가요?,옥수농악보존회,고려EM영어수학,금호빌딩,대구광역시무형문화재,a
train_4052.jpg,train/train_4052.jpg,사진 속 세 권의 책 중 '김다리의 데일리 뜨개' 책 표지에 나와 있는 인물의 특징은 무엇인가요?,목도리를 하고 있다,안경을 쓰고 있다,모자를 쓰고 있다,머리에 헤어밴드를 하고 있다,d
train_4054.jpg,train/train_4054.jpg,이 건물에 입주해 있는 병원이나 클리닉 이름으로 올바른 것은 무엇인가요?,리앤웰성형외과의원,서울중앙내과,청춘피부과,강남한의원,a
train_4055.jpg,train/train_4055.jpg,이 사진에서 볼 수 있는 학교 이름은 무엇인가요?,서울중앙초등학교,광주서부초등학교,대전목동초등학교,부산남부초등학교,c
train_4056.jpg,train/train_4056.jpg,이 그림에 적힌 문구 중에서 '수리수리 마수리' 다음에 나오는 말은 무엇인가요?,호이호이 호이호이,마수리 마수리,짜짜 짜짜,호이짜 호이짜,d
train_4057.jpg,train/train_4057.jpg,이 사진에서 보이는 상점의 이름은 무엇인가요?,LOTTIE,HARIBO,M&M'S,KINDER,b
train_4058.jpg,train/train_4058.jpg,사진 속 노란색 표지판에 적힌 문구는 무엇인가요?,잠깐! 보행자 횡단,경고! 출입 금지,주의! 차량 통행,안내! 주차 가능,a
train_4060.jpg,train/train_4060.jpg,이 간판에서 보이는 음식 메뉴는 무엇인가요?,쭈꾸미 샤브샤브,생꼬치,불고기,삼겹살,a
train_4061.jpg,train/train_4061.jpg,이 별 모양 표지에 적힌 이름은 무엇인가요?,HANS ZIMMER,HARRY POTTER,STEVEN SPIELBERG,JOHN WILLIAMS,a
train_4062.jpg,train/train_4062.jpg,이 안내문에 따르면 이 문을 나가면 어떤 일이 발생합니까?,직원 출입구입니다,재진입이 불가합니다,입장이 가능합니다,수하물을 찾을 수 있습니다,b
train_4063.jpg,train/train_4063.jpg,이미지에 나온 '부산밀면'에서 제공하지 않는 메뉴는 무엇인가요?,새우쭈꾸미,삼겹쭈꾸미,보쌈,돼지국밥,c
train_4064.jpg,train/train_4064.jpg,이 건물 6층에 위치한 의원은 무엇인가요?,김은영내과의원,청담진의원,명인통증의학과,소중한이치과의원,a
train_4065.jpg,train/train_4065.jpg,이 사진 속에서 리처드 오스만(Richard Osman)의 책 가격은 얼마인가요?,$24.99,$29.99,$19.99,$22.99,d
train_4066.jpg,train/train_4066.jpg,이 건물 2층에 위치한 필라테스 센터의 이름은 무엇인가요?,로망 필라테스,기구필라테스,GS25,바른 커피,a
train_4067.jpg,train/train_4067.jpg,이 사진에 있는 안내판에 적힌 다리 이름은 무엇인가요?,낙동강철교,금강철교,대동강철교,한강철교,c
train_4068.jpg,train/train_4068.jpg,이 주차장 출입구 안내문에 적힌 출입구 이름은 무엇인가요?,후문 출입구,정문 출입구,별관 출입구,본당 출입구,d
train_4069.jpg,train/train_4069.jpg,이 식당에서 여름철 별미로 추천하는 메뉴는 무엇인가요?,콩국수,김치찌개,비빔밥,칼국수,a
train_4070.jpg,train/train_4070.jpg,"이 이미지에 보이는 LCK 경기 중, KT 팀의 선수 이름이 아닌 것은 무엇인가요?",BDD,CUZZ,FAKER,KIN,c
train_4071.jpg,train/train_4071.jpg,엘포트몰에 방문한 손님에게 환영 인사를 하는 문구는 무엇인가요?,엘포트몰에 방문을 환영합니다,엘포트몰에 오신 것을 환영합니다,엘포트몰에 방문해 주셔서 감사합니다,엘포트몰에 감사합니다,c
train_4072.jpg,train/train_4072.jpg,이 카페의 이름은 무엇인가요?,코메다 커피,이디야 커피,커피빈,스타벅스,a
train_4073.jpg,train/train_4073.jpg,사진에 보이는 두 과자의 공통된 맛은 무엇인가요?,초콜릿 맛,딸기 맛,바닐라 맛,치즈 맛,d
train_4074.jpg,train/train_4074.jpg,이 사진에서 1층으로 올라가는 곳과 주차장으로 내려가는 곳은 어디에 있나요?,앞쪽,오른쪽,뒤쪽,왼쪽,d
train_4075.jpg,train/train_4075.jpg,사진 속 간판에 적힌 '현대문화사'에서 제공하는 서비스가 아닌 것은 무엇인가요?,출력,음식 배달,복사,인쇄,b
train_4077.jpg,train/train_4077.jpg,이 공원의 이름은 무엇인가요?,은평공원,서울숲,한강공원,남산공원,a
train_4078.jpg,train/train_4078.jpg,이 병 맥주의 이름은 무엇인가요?,Brewing Company,DUCHESSE DE BOURGOGNE,The Hand and Malt,Hand Malt,b
train_4079.jpg,train/train_4079.jpg,"이 가게의 메뉴 중에서 4,500원에 판매되는 음식은 무엇인가요?",모카롤(치즈),말랑소시지,감자핫도그,콘치즈핫도그,c
train_4080.jpg,train/train_4080.jpg,"헤이리 예술마을 안내판에 따르면, '한국근현대사박물관'은 몇 번으로 표시되어 있나요?",15번,5번,10번,1번,d
train_4081.jpg,train/train_4081.jpg,이 건물 창문에 붙어 있는 '임대문의' 안내문에 적힌 연락처 번호는 무엇인가요?,02-9468-1233,010-5678-1234,010-9468-1233,010-1234-5678,c
train_4082.jpg,train/train_4082.jpg,메뉴판에 적힌 '杯裝' 600cc 음료의 기본 가격은 얼마인가요?,55元,70元,140元,75元,b
train_4083.jpg,train/train_4083.jpg,사진 속 간판에 적힌 문구 중에서 올바른 것은 무엇인가요?,새대열 Local Party 지향 새로운 부산을 열자는,새대열 Local Party 지향 새로운 대구를 열자는,새대열 Local Party 지향 새로운 서울을 열자는,새대열 Local Party 지향 새로운 인천을 열자는,b
train_4085.jpg,train/train_4085.jpg,이 음료수 병의 라벨에 적힌 제품 이름은 무엇인가요?,게토레이,델몬트,파워에이드 제로,포카리스웨트,c
train_4086.jpg,train/train_4086.jpg,이미지에 등장하는 '하이터'의 설명 중 올바른 내용은 무엇인가요?,모험 중에는 항상 큰 도움이 되었다.,힘펠과는 적대적인 관계이다.,술을 매우 좋아하는 탓에 주변을 애먹이는 '애주가 성직자'이다.,말년에는 마법을 포기하였다.,c
